player_id,player,first_name,last_name,display_last_comma_first,display_fi_last,birthdate,school,country,last_affiliation,height,weight_lbs,season_exp,jersey,position,rosterstatus,team_id,team_name,team_abbreviation,team_code,team_city,playercode,from_year,to_year,dleague_flag,height_inches,seasons_player,bmi,timeframe,career_pts,career_ast,career_reb,career_pie,nba_stats_url,career_all_star_appearances
305,Robert Parish,Robert,Parish,"Parish, Robert",R. Parish,8/30/53,Centenary,US,Centenary/US,1-Jul,244,20,0,Center,Active,1610612741,Bulls,CHI,bulls,Chicago,HISTADD_robert_parish,1976,1996,N,85,20,23.74145329,career,14.5,1.4,9.1,NA,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=305,9
939,Pete Myers,Pete,Myers,"Myers, Pete",P. Myers,9/15/63,Arkansas-Little Rock,US,Arkansas-Little Rock/US,,NA,0,,,Inactive,0,,,,,HISTADD_pete_myers,1986,1997,N,NA,11,NA,career,4.8,2.1,1.8,NA,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=939,0
906,Haywoode Workman,Haywoode,Workman,"Workman, Haywoode",H. Workman,1/23/66,Oral Roberts,US,Winston-Salem State; Oral Roberts/US,,NA,0,,,Inactive,0,,,,,haywood_workman,1989,1999,N,NA,10,NA,career,5.5,3.9,2.3,NA,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=906,0
190,Duane Causwell,Duane,Causwell,"Causwell, Duane",D. Causwell,5/31/68,Temple,US,Temple ''90/US,Jul-00,255,11,,Center,Active,1610612759,Spurs,SAS,spurs,San Antonio,HISTADD_duane_causwell,1990,2002,N,84,12,25.40603741,career,4.9,0.4,4.2,NA,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=190,0
310,Bobby Hurley,Bobby,Hurley,"Hurley, Bobby",B. Hurley,6/28/71,Duke,US,Duke/US,Jun-00,165,4,12,Guard,Active,1610612763,Grizzlies,VAN,grizzlies,Vancouver,HISTADD_bobby_hurley,1993,1997,N,72,4,22.3755787,career,3.8,3.3,1.1,NA,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=310,0
1122,Dominique Wilkins,Dominique,Wilkins,"Wilkins, Dominique",D. Wilkins,1/12/60,Georgia,US,Georgia/US,8-Jun,230,14,21,Forward,Active,1610612753,Magic,ORL,magic,Orlando,HISTADD_dominique_wilkins,1982,1998,N,80,16,25.2640625,career,24.8,2.5,6.7,NA,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=1122,8
199,Reggie Williams,Reggie,Williams,"Williams, Reggie",R. Williams,3/5/64,Georgetown,US,Georgetown/US,,NA,0,,,Inactive,0,,,,,HISTADD_reggie_williams,1987,1996,N,NA,9,NA,career,12.5,2.5,4,NA,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=199,0
80,Ken Norman,Ken,Norman,"Norman, Ken",K. Norman,9/5/64,Illinois,US,Wabash Valley Coll. IL (J.C.); Illinois/US,,NA,0,,,Inactive,0,,,,,HISTADD_ken_norman,1987,1996,N,NA,9,NA,career,13.5,2.1,6.1,NA,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=80,0
412,Sharone Wright,Sharone,Wright,"Wright, Sharone",S. Wright,1/30/73,Clemson,US,Clemson/US,,NA,0,,,Inactive,0,,,,,HISTADD_sharone_wright,1994,1997,N,NA,3,NA,career,9.7,0.6,5,NA,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=412,0
71,Pooh Richardson,Pooh,Richardson,"Richardson, Pooh",P. Richardson,5/14/66,UCLA,US,UCLA/US,,NA,0,,,Inactive,0,,,,,HISTADD_pooh_richardson,1989,1998,N,NA,9,NA,career,11.1,6.5,2.8,NA,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=71,0
181,Kenny Smith,Kenny,Smith,"Smith, Kenny",K. Smith,3/8/65,North Carolina,US,North Carolina/US,3-Jun,170,9,30,Guard,Active,1610612743,Nuggets,DEN,nuggets,Denver,HISTADD_kenny_smith,1987,1996,N,75,9,21.24622222,career,12.8,5.5,2,NA,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=181,0
355,Vincent Askew,Vincent,Askew,"Askew, Vincent",V. Askew,2/28/66,Memphis State,US,Memphis/US,,NA,0,,,Inactive,0,,,,,HISTADD_vincent_askew,1987,1997,N,NA,10,NA,career,7.1,2.2,2.5,NA,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=355,0
140,Donald Royal,Donald,Royal,"Royal, Donald",D. Royal,5/22/66,Notre Dame,US,Notre Dame/US,8-Jun,218,7,5,Forward,Active,1610612766,Hornets,CHH,hornets,Charlotte,HISTADD_donald_royal,1989,1997,N,80,8,23.9459375,career,6.3,1,2.8,NA,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=140,0
912,Rafael Addison,Rafael,Addison,"Addison, Rafael",R. Addison,7/22/64,Syracuse,US,Syracuse/US,8-Jun,241,5,7,Forward,Active,1610612766,Hornets,CHH,hornets,Charlotte,HISTADD_rafael_addison,1986,1996,N,80,10,26.47234375,career,5.8,0.9,2.1,NA,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=912,0
348,Mitchell Butler,Mitchell,Butler,"Butler, Mitchell",M. Butler,12/15/70,UCLA,US,UCLA ''93/US,5-Jun,210,7,32,Guard,Active,1610612764,Wizards,WAS,wizards,Washington,mitchell_butler,1993,2003,N,77,10,24.89964581,career,5.2,0.9,2,NA,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=348,0
76017,Danny Ainge,Danny,Ainge,"Ainge, Danny",D. Ainge,3/17/59,-,US,Brigham Young/US,5-Jun,175,13,22,Guard,Active,1610612756,Suns,PHX,suns,Phoenix,HISTADD_danny_ainge,1981,1994,N,77,13,20.74970484,career,11.5,4,2.7,NA,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=76017,1
24,Keith Jennings,Keith,Jennings,"Jennings, Keith",K. Jennings,11/2/68,East Tennessee State,US,East Tennessee State/US,7-May,160,2,2,Guard,Active,1610612744,Warriors,GOS,warriors,Golden State,HISTADD_keith_jennings,1992,1994,N,67,2,25.05680552,career,6.6,3.7,1.5,NA,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=24,0
333,Kevin Gamble,Kevin,Gamble,"Gamble, Kevin",K. Gamble,11/13/65,Iowa,US,Lincoln Trail IL (J.C.); Iowa/US,,NA,0,,,Inactive,0,,,,,HISTADD_kevin_gamble,1987,1996,N,NA,9,NA,career,9.5,2,2.2,NA,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=333,0
927,John Salley,John,Salley,"Salley, John",J. Salley,5/16/64,Georgia Tech,US,Georgia Tech/US,11-Jun,255,9,16,Center-Forward,Active,1610612747,Lakers,LAL,lakers,Los Angeles,HISTADD_john_salley,1986,1999,N,83,13,26.021919,career,7,1.2,4.5,NA,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=927,0
77,Doug Overton,Doug,Overton,"Overton, Doug",D. Overton,8/3/69,La Salle,US,La Salle ''91/US,3-Jun,190,10,24,Guard,Active,1610612746,Clippers,LAC,clippers,Los Angeles,doug_overton,1992,2003,N,75,11,23.74577778,career,4.5,2.1,1.3,NA,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=77,0
777,Rex Walters,Rex,Walters,"Walters, Rex",R. Walters,3/12/70,Kansas,US,De Anza Coll. CA (J.C.); Northwestern; Kansas/US,,NA,0,,,Inactive,0,,,,,rex_walters,1993,1999,N,NA,6,NA,career,4.6,1.7,1.2,NA,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=777,0
281,Scott Williams,Scott,Williams,"Williams, Scott",S. Williams,3/21/68,North Carolina,US,North Carolina/US,,NA,0,,,Inactive,0,,,,,scott_williams,1990,2004,N,NA,14,NA,career,5.1,0.6,4.7,NA,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=281,0
1472,Tom Chambers,Tom,Chambers,"Chambers, Tom",T. Chambers,6/21/59,Utah,US,Utah/US,,NA,0,,,Inactive,0,,,,,HISTADD_tom_chambers,1981,1997,N,NA,16,NA,career,18.1,2.1,6.1,NA,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=1472,4
76782,Winston Garland,Winston,Garland,"Garland, Winston",W. Garland,12/19/64,-,US,Southeastern CC IA; Southwest Missouri State/US,2-Jun,170,6,22,Guard,Active,1610612750,Timberwolves,MIN,timberwolves,Minnesota,HISTADD_winston_garland,1987,1994,N,74,7,21.82432432,career,9.4,4.7,2.8,NA,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=76782,0
76338,Tony Campbell,Tony,Campbell,"Campbell, Tony",T. Campbell,5/7/62,-,US,Ohio State/US,7-Jun,215,10,9,Forward,Active,1610612739,Cavaliers,CLE,cavaliers,Cleveland,HISTADD_tony_campbell,1984,1994,N,79,10,24.21807403,career,11.6,1.5,3.1,NA,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=76338,0
116,David Wood,David,Wood,"Wood, David",D. Wood,11/30/64,Nevada-Reno,US,Nevada-Reno/US,9-Jun,230,6,7,Forward,Active,1610612749,Bucks,MIL,bucks,Milwaukee,HISTADD_david_wood,1988,1996,N,81,8,24.64410913,career,3.9,0.7,2.4,NA,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=116,0
203,Nate McMillan,Nate,McMillan,"McMillan, Nate",N. McMillan,8/3/64,North Carolina State,US,Chowan Coll. NC; North Carolina State/US,5-Jun,210,11,10,Guard-Forward,Active,1610612760,SuperSonics,SEA,thunder,Seattle,HISTADD_nate_mcmillan,1986,1997,N,77,11,24.89964581,career,5.9,6.1,4,NA,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=203,0
31,Lorenzo Williams,Lorenzo,Williams,"Williams, Lorenzo",L. Williams,7/15/69,Stetson,US,Polk CC FL; Stetson/US,,NA,0,,,Inactive,0,,,,,HISTADD_lorenzo_williams,1992,1999,N,NA,7,NA,career,3,1,6.3,NA,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=31,0
170,Joe Kleine,Joe,Kleine,"Kleine, Joe",J. Kleine,1/4/62,Arkansas,US,Notre Dame; Arkansas/US,,NA,0,,,Inactive,0,,,,,HISTADD_joe_kleine,1985,1999,N,NA,14,NA,career,4.8,0.6,4.1,NA,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=170,0
180,John Crotty,John,Crotty,"Crotty, John",J. Crotty,7/15/69,Virginia,US,Virginia/US,,NA,0,,,Inactive,0,,,,,HISTADD_john_crotty,1992,2002,N,NA,10,NA,career,4,2.1,1.1,NA,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=180,0
931,Don MacLean,Don,MacLean,"MacLean, Don",D. MacLean,1/16/70,UCLA,US,UCLA/US,,NA,0,,,Inactive,0,,,,,donald_maclean,1992,2000,N,NA,8,NA,career,10.9,1.3,3.8,NA,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=931,0
47,Wayman Tisdale,Wayman,Tisdale,"Tisdale, Wayman",W. Tisdale,6/9/64,Oklahoma,US,Oklahoma/US,9-Jun,260,11,23,Forward,Active,1610612756,Suns,PHX,suns,Phoenix,HISTADD_wayman_tisdale,1985,1996,N,81,11,27.85855815,career,15.3,1.3,6.1,NA,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=47,0
117,Jeff Malone,Jeff,Malone,"Malone, Jeff",J. Malone,6/28/61,Mississippi State,US,Mississippi State/US,,NA,0,,,Inactive,0,,,,,HISTADD_jeff_malone,1983,1995,N,NA,12,NA,career,19,2.4,2.6,NA,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=117,2
129,Dino Radja,Dino,Radja,"Radja, Dino",D. Radja,4/24/67,Croatia,US,Croatia/US,,NA,0,,,Inactive,0,,,,,HISTADD_dino_radja,1993,1996,N,NA,3,NA,career,16.7,1.6,8.4,NA,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=129,0
1489,Lionel Simmons,Lionel,Simmons,"Simmons, Lionel",L. Simmons,11/14/68,La Salle,US,La Salle/US,7-Jun,210,6,22,Forward,Active,1610612758,Kings,SAC,kings,Sacramento,lionel_simmons,1990,1996,N,79,6,23.654863,career,12.8,3.3,6.2,NA,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=1489,0
236,Kevin Edwards,Kevin,Edwards,"Edwards, Kevin",K. Edwards,10/30/65,DePaul,US,Lakeland CC OH; DePaul/US,3-Jun,210,10,21,Guard,Active,1610612763,Grizzlies,VAN,grizzlies,Vancouver,HISTADD_kevin_edwards,1988,2000,N,75,12,26.24533333,career,10.9,2.7,2.7,NA,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=236,0
52,Micheal Williams,Micheal,Williams,"Williams, Micheal",M. Williams,7/23/66,Baylor,US,Baylor/US,,NA,0,,,Inactive,0,,,,,HISTADD_micheal_williams,1988,1998,N,NA,10,NA,career,11,5.8,2.5,NA,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=52,0
783,Frank Brickowski,Frank,Brickowski,"Brickowski, Frank",F. Brickowski,8/14/59,Penn State,US,Penn State/US,,NA,0,,,Inactive,0,,,,,HISTADD_frank_brickowski,1984,1996,N,NA,12,NA,career,10,1.9,4.7,NA,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=783,0
78615,Orlando Woolridge,Orlando,Woolridge,"Woolridge, Orlando",O. Woolridge,12/16/59,-,US,Notre Dame/US,9-Jun,215,12,0,Forward,Active,1610612755,76ers,PHL,sixers,Philadelphia,HISTADD_orlando_woolridge,1981,1993,N,81,12,23.03688462,career,16,1.9,4.3,NA,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=78615,0
149,Michael Adams,Michael,Adams,"Adams, Michael",M. Adams,1/19/63,Boston College,US,Boston College/US,10-May,165,10,23,Guard,Active,1610612766,Hornets,CHH,hornets,Charlotte,HISTADD_michael_adams,1985,1995,N,70,10,23.67244898,career,14.7,6.4,2.9,NA,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=149,1
1365,Xavier McDaniel,Xavier,McDaniel,"McDaniel, Xavier",X. McDaniel,6/4/63,Wichita State,US,Wichita State/US,,NA,0,,,Inactive,0,,,,,HISTADD_xavier_mcdaniel,1985,1997,N,NA,12,NA,career,15.6,2,6.1,NA,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=1365,1
1460,James Worthy,James,Worthy,"Worthy, James",J. Worthy,2/27/61,North Carolina,US,North Carolina/US,9-Jun,225,11,42,Forward,Active,1610612747,Lakers,LAL,lakers,Los Angeles,HISTADD_james_worthy,1982,1993,N,81,11,24.10836763,career,17.6,3,5.1,NA,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=1460,7
101,Scott Skiles,Scott,Skiles,"Skiles, Scott",S. Skiles,3/5/64,Michigan State,US,Michigan State/US,1-Jun,180,9,5,Guard,Active,1610612755,76ers,PHL,sixers,Philadelphia,HISTADD_scott_skiles,1986,1995,N,73,9,23.74554325,career,11.1,6.5,2.5,NA,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=101,0
897,Tim Perry,Tim,Perry,"Perry, Tim",T. Perry,6/4/65,Temple,US,Temple/US,,NA,0,,,Inactive,0,,,,,HISTADD_tim_perry,1988,1995,N,NA,7,NA,career,6.8,0.9,4,NA,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=897,0
771,Elmore Spencer,Elmore,Spencer,"Spencer, Elmore",E. Spencer,12/6/69,UNLV,US,Georgia; Connors State Coll. OK (J.C.); Southern N,,NA,0,,,Inactive,0,,,,,HISTADD_elmore_spencer,1992,1996,N,NA,4,NA,career,5.9,0.7,3.5,NA,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=771,0
380,Tony Smith,Tony,Smith,"Smith, Tony",T. Smith,6/14/68,Marquette,US,Marquette/US,,NA,0,,,Inactive,0,,,,,tony_smith,1990,2000,N,NA,10,NA,career,5.5,1.9,1.6,NA,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=380,0
475,Doug Smith,Doug,Smith,"Smith, Doug",D. Smith,9/17/69,Missouri,US,Missouri/US,10-Jun,220,4,34,Forward,Active,1610612738,Celtics,BOS,celtics,Boston,HISTADD_doug_smith,1991,1995,N,82,4,23.00118977,career,8,1.4,4.2,NA,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=475,0
930,Kenny Gattison,Kenny,Gattison,"Gattison, Kenny",K. Gattison,5/23/64,Old Dominion,US,Old Dominion/US,8-Jun,225,8,44,Forward,Active,1610612763,Grizzlies,VAN,grizzlies,Vancouver,HISTADD_kenny_gattison,1986,1995,N,80,9,24.71484375,career,7.9,0.9,4.7,NA,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=930,0
202,Gary Grant,Gary,Grant,"Grant, Gary",G. Grant,4/21/65,Michigan,US,Michigan/US,,NA,0,,,Inactive,0,,,,,HISTADD_gary_grant,1988,2000,N,NA,12,NA,career,7.9,5.5,2.3,NA,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=202,0
77081,Jay Humphries,Jay,Humphries,"Humphries, Jay",J. Humphries,10/17/62,-,US,Colorado/US,3-Jun,185,10,5,Guard,Active,1610612738,Celtics,BOS,celtics,Boston,HISTADD_jay_humphries,1984,1994,N,75,10,23.12088889,career,11.1,5.5,2.5,NA,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=77081,0
273,Duane Ferrell,Duane,Ferrell,"Ferrell, Duane",D. Ferrell,2/28/65,Georgia Tech,US,Georgia Tech/US,7-Jun,215,10,33,Forward,Active,1610612744,Warriors,GSW,warriors,Golden State,HISTADD_duane_ferrell,1988,1998,N,79,10,24.21807403,career,6.4,0.9,1.9,NA,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=273,0
77376,Lafayette Lever,Lafayette,Lever,"Lever, Lafayette",L. Lever,8/18/60,-,US,Arizona State/US,3-Jun,170,10,21,Guard,Active,1610612742,Mavericks,DAL,mavericks,Dallas,HISTADD_fat_lever,1982,1993,N,75,11,21.24622222,career,13.9,6.2,6,NA,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=77376,2
1008,Johnny Dawkins,Johnny,Dawkins,"Dawkins, Johnny",J. Dawkins,9/28/63,Duke,US,Duke/US,2-Jun,165,8,12,Guard,Active,1610612765,Pistons,DET,pistons,Detroit,HISTADD_johnny_dawkins,1986,1994,N,74,8,21.18243243,career,11.1,5.5,2.5,NA,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=1008,0
1814,Chris Smith,Chris,Smith,"Smith, Chris",C. Smith,5/17/70,Connecticut,US,Connecticut/US,3-Jun,190,2,3,Guard,Active,1610612750,Timberwolves,MIN,timberwolves,Minnesota,HISTADD_chris_smith,1992,1994,N,75,2,23.74577778,career,5.1,2.8,1.3,NA,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=1814,0
768,Acie Earl,Acie,Earl,"Earl, Acie",A. Earl,6/23/70,Iowa,US,Iowa/US,11-Jun,240,3,55,Forward-Center,Active,1610612749,Bucks,MIL,bucks,Milwaukee,HISTADD_acie_earl,1993,1996,N,83,3,24.49121788,career,5.1,0.3,2.7,NA,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=768,0
418,Scott Brooks,Scott,Brooks,"Brooks, Scott",S. Brooks,7/31/65,Cal-Irvine,US,Texas Christian; San Joaquin Delta Coll. CA (J.C.),11-May,165,9,2,Guard,Active,1610612739,Cavaliers,CLE,cavaliers,Cleveland,HISTADD_scott_brooks,1988,1997,N,71,9,23.01031541,career,4.9,2.4,1,NA,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=418,0
41,Anthony Bonner,Anthony,Bonner,"Bonner, Anthony",A. Bonner,6/8/68,St. Louis,US,St. Louis ''90/US,8-Jun,230,6,33,Forward,Active,1610612762,Jazz,UTA,jazz,Utah,HISTADD_anthony_bonner,1990,2002,N,80,12,25.2640625,career,6.9,1.4,5.4,NA,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=41,0
287,Eric Leckner,Eric,Leckner,"Leckner, Eric",E. Leckner,5/27/66,Wyoming,US,Wyoming/US,11-Jun,265,7,55,Center,Active,1610612763,Grizzlies,VAN,grizzlies,Vancouver,HISTADD_eric_leckner,1988,1996,N,83,8,27.04238641,career,4.1,0.5,3.2,NA,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=287,0
37,Greg Graham,Greg,Graham,"Graham, Greg",G. Graham,11/26/70,Indiana,US,Indiana/US,,NA,0,,,Inactive,0,,,,,HISTADD_greg_graham,1993,1997,N,NA,4,NA,career,4.5,1,1.1,NA,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=37,0
78440,Kenny Walker,Kenny,Walker,"Walker, Kenny",K. Walker,8/18/64,-,US,Kentucky/US,8-Jun,210,6,15,Forward,Active,1610612764,Bullets,WAS,wizards,Washington,HISTADD_kenny_walker,1986,1994,N,80,8,23.0671875,career,7,0.7,4,NA,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=78440,0
77146,Frank Johnson,Frank,Johnson,"Johnson, Frank",F. Johnson,11/23/58,-,US,Wake Forest/US,3-Jun,185,9,3,Guard,Active,1610612756,Suns,PHX,suns,Phoenix,HISTADD_frank_johnson,1981,1993,N,75,12,23.12088889,career,8.3,4.2,1.7,NA,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=77146,0
402,Jon Koncak,Jon,Koncak,"Koncak, Jon",J. Koncak,5/17/63,Southern Methodist,US,Southern Methodist/US,Jul-00,250,10,45,Center,Active,1610612753,Magic,ORL,magic,Orlando,HISTADD_jon_koncak,1985,1995,N,84,10,24.90787982,career,4.5,1,4.9,NA,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=402,0
1479,Mike Brown,Mike,Brown,"Brown, Mike",M. Brown,7/19/63,George Washington,US,George Washington/US,10-Jun,260,11,52,Center-Forward,Active,1610612756,Suns,PHX,suns,Phoenix,HISTADD_mike_brown,1986,1997,N,82,11,27.18322427,career,5,0.7,4.4,NA,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=1479,0
941,Ennis Whatley,Ennis,Whatley,"Whatley, Ennis",E. Whatley,8/11/62,Alabama,US,Alabama/US,,NA,0,,,Inactive,0,,,,,HISTADD_ennis_whatley,1983,1996,N,NA,13,NA,career,5.6,4.6,1.8,NA,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=941,0
76148,Tony Bennett,Tony,Bennett,"Bennett, Tony",T. Bennett,6/1/69,-,US,Wis.-Green Bay/US,Jun-00,175,2,25,Guard,Active,1610612766,Hornets,CHH,hornets,Charlotte,HISTADD_tony_bennett,1992,1994,N,72,2,23.73167438,career,3.5,2,1,NA,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=76148,0
1006,Herb Williams,Herb,Williams,"Williams, Herb",H. Williams,2/16/58,Ohio State,US,Ohio State/US,11-Jun,260,17,32,Center,Active,1610612752,Knicks,NYK,knicks,New York,HISTADD_herb_williams,1981,1998,N,83,17,26.53215271,career,10.8,1.7,5.9,NA,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=1006,0
780,Byron Houston,Byron,Houston,"Houston, Byron",B. Houston,11/22/69,Oklahoma State,US,Oklahoma State/US,5-Jun,250,3,35,Forward,Active,1610612758,Kings,SAC,kings,Sacramento,HISTADD_byron_houston,1992,1995,N,77,3,29.64243549,career,3.9,0.5,3,NA,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=780,0
77845,Drazen Petrovic,Drazen,Petrovic,"Petrovic, Drazen",D. Petrovic,10/22/64,-,US,Zagreb (Yugoslavia)/US,5-Jun,195,3,3,Guard,Active,1610612751,Nets,NJN,nets,New Jersey,HISTADD_drazen_petrovic,1989,1992,N,77,3,23.12109968,career,15.4,2.4,2.3,NA,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=77845,0
77384,Reggie Lewis,Reggie,Lewis,"Lewis, Reggie",R. Lewis,11/21/65,-,US,Northeastern/US,7-Jun,195,5,35,Guard,Active,1610612738,Celtics,BOS,celtics,Boston,HISTADD_reggie_lewis,1987,1992,N,79,5,21.96522993,career,17.6,2.6,4.3,NA,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=77384,1
921,Brad Daugherty,Brad,Daugherty,"Daugherty, Brad",B. Daugherty,10/19/65,North Carolina,US,North Carolina/US,Jul-00,245,7,43,Center,Active,1610612739,Cavaliers,CLE,cavaliers,Cleveland,HISTADD_brad_daugherty,1986,1993,N,84,7,24.40972222,career,19,3.7,9.5,NA,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=921,5
78318,Isiah Thomas,Isiah,Thomas,"Thomas, Isiah",I. Thomas,4/30/61,-,US,Indiana/US,1-Jun,180,12,11,Guard,Active,1610612765,Pistons,DET,pistons,Detroit,HISTADD_isiah_thomas,1981,1993,N,73,12,23.74554325,career,19.2,9.3,3.6,NA,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=78318,11
77685,Larry Nance,Larry,Nance,"Nance, Larry",L. Nance,2/12/59,-,US,Clemson/US,10-Jun,205,12,22,Forward,Active,1610612739,Cavaliers,CLE,cavaliers,Cleveland,HISTADD_larry_nance,1981,1993,N,82,12,21.43292683,career,17.1,2.6,8,NA,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=77685,3
2349,Victor Alexander,Victor,Alexander,"Alexander, Victor",V. Alexander,8/31/69,Iowa State,US,Iowa State/US,10-Jun,265,4,9,Forward,Active,1610612765,Pistons,DET,pistons,Detroit,HISTADD_victor_alexander,1991,2001,N,82,10,27.70597858,career,8.9,0.9,4.8,NA,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=2349,0
1450,Kevin McHale,Kevin,McHale,"McHale, Kevin",K. McHale,12/19/57,Minnesota,US,Minnesota/US,10-Jun,210,12,32,Forward,Active,1610612738,Celtics,BOS,celtics,Boston,HISTADD_kevin_mchale,1980,1992,N,82,12,21.95568114,career,17.9,1.7,7.3,NA,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=1450,7
114,Harold Miner,Harold,Miner,"Miner, Harold",H. Miner,5/5/71,USC,US,USC/US,5-Jun,210,3,4,Guard,Active,1610612739,Cavaliers,CLE,cavaliers,Cleveland,HISTADD_harold_miner,1992,1995,N,77,3,24.89964581,career,9,1.2,2.2,NA,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=114,0
404,Kevin Duckworth,Kevin,Duckworth,"Duckworth, Kevin",K. Duckworth,4/1/64,Eastern Illinois,US,Eastern Illinois/US,Jul-00,300,11,0,Center,Active,1610612746,Clippers,LAC,clippers,Los Angeles,HISTADD_kevin_duckworth,1986,1996,N,84,10,29.88945578,career,11.8,0.9,5.8,NA,http://stats.nba.com/stats/commonplayerinfo?LeagueID=00&PlayerID=404,2
